track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,isMale
40MV0X2yvmo1osmYAd4mwu,Promised Land,Victoria Kühne,41,0JB5og3umsQDYwYPot1dE7,Saints,11/27/2019,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.581,0.604,6,-8.175,0,0.101,0.00414,0,0.11,0.15,167.845,186658,0
5IR4eSVnuXPu8pJtQuzC5I,Flowers - RudeLies Remix,Jacob Tillberg,52,4tyCsULyDybFPYAlQ02DvK,Flowers (RudeLies Remix),9/13/2019,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.655,0.899,11,-2.314,0,0.0372,0.00273,3.76E-05,0.34,0.707,126.021,175238,1
5PsMbxhgWpJMsouEfDTX6r,Locked Out of Heaven,Bruno Mars,43,3oP7uWUlDux6jlHTRlu0FC,Locked Out Of Heaven,10/2/2012,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,233478,1
1FvOiE8MGWB8MUCAPvro3h,Flowers,Jacob Tillberg,50,6qUFkYctUITXkByoa80xbi,Flowers,3/24/2019,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.754,0.652,11,-4.924,0,0.0308,0.174,0,0.113,0.474,95.006,192013,1
4qjDMhpqlSQABkLD9lmAxi,Stay With Me,Sam Smith,7,5GLpqSDFk6K9gYLsK6LHRr,Stay With Me,1/1/2014,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.42,0.435,0,-6.437,1,0.0396,0.573,0.000113,0.11,0.165,84.088,172724,1
697MjF1454XKvZmTuqkWmD,I Miss You,Jeriqo,45,2vJ6FDg6ZMS56U8Wbiw2Oz,I Miss You,2/5/2019,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.52,0.789,0,-7.717,1,0.0432,0.00491,1.34E-05,0.0816,0.415,174.026,216347,0
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,82,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,12/7/2012,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,213827,1
6NWq3JOKCQ21Av7y2q5RFb,Three Trees,Jacob Tillberg,51,6LIH8eD8t7ZGsEXD2RtCfP,Three Trees,5/3/2019,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.672,0.628,6,-7.203,1,0.0856,0.192,0.587,0.333,0.159,60.045,185005,1
0C4ejWmOTMv8vuYj85mf8m,S&M,Rihanna,72,7vN82vd1Vq44fjlhjfvHJp,Loud,11/16/2010,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.766,0.682,1,-5.02,1,0.0419,0.0113,0.00016,0.104,0.833,127.966,243533,0
3E5XrOtqMAs7p2wKhwgOjf,Just Dance,Lady Gaga,11,4yHr095BMG5I3IRH4ToE5l,The Fame Monster (Deluxe),1/1/2009,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.818,0.732,1,-4.474,0,0.0334,0.0335,4.95E-05,0.19,0.679,119.002,241933,0
12VWzyPDBCc8fqeWCAfNwR,One Dance,Drake,68,0G1ffjfFuTUTVjDrVdLimH,Views,5/13/2016,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,1
3UN6cIn3VIyg0z1LCuFSum,Without You (feat. Usher),David Guetta,67,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),12/7/2012,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06E-06,0.157,0.402,127.884,208133,0
0HFx7PLqzGxSfN59j3UHmR,Want to Want Me,Jason Derulo,49,1SFUdxOO5cvoDlKFqplE3U,Want to Want Me,3/9/2015,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,207719,0
0kUMtZVaYb7EETkBdrEXXA,Firework,Katy Perry,51,32Uy0GLddTw4559CWja1f1,Teenage Dream,8/24/2010,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,227893,0
5PUvinSo4MNqW7vmomGRS7,Blurred Lines,Robin Thicke,53,2qVN3yVtkrPT9YL7djTNwt,Blurred Lines,1/1/2013,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.854,0.505,7,-7.628,1,0.0494,0.0036,4.48E-05,0.0687,0.872,119.986,263053,0
6dqpkvBfHtnBbGErSKnTHU,Where Is the Love,Alex Martura,47,4hjbfGtgi7VGQc0kv3nk2W,Where Is the Love,8/17/2018,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.701,0.942,5,-2.253,1,0.241,0.159,0,0.113,0.57,123.878,183871,0
4ngLDnC9X0ARJATJTXljdC,Poker Face,Lady Gaga,42,5drTYB3sPmtgLTnj04FUad,The Fame,1/1/2008,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.849,0.812,4,-4.603,1,0.0746,0.111,3.19E-06,0.0946,0.795,119.002,237200,0
0U10zFw4GlBacOy9VDGfGL,We Found Love,Rihanna,71,1Kw1bVd07oRqcjrcjQKC8T,Talk That Talk,11/19/2011,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,215227,0
2GblQ918RbkOs4Yo1Rpkcj,Rolling In The Deep,Adele,61,19xt2EkDfNcbAdQzOVUttd,Pay Close Attention : XL Recordings,8/25/2014,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.727,0.76,8,-5.114,1,0.0297,0.13,0,0.0584,0.54,104.941,228141,0
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Kelly Clarkson,73,0VmE95pr5TSpZWucfyhO5e,Stronger (Deluxe Version),10/24/2011,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,221947,0
1YiD079ne2nl9TEOrw43Gh,Umbrella,Rihanna,47,1qd3tLkP0GWcoEqmkGpeVE,Good Girl Gone Bad: Reloaded,6/2/2008,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.585,0.836,1,-4.572,1,0.134,0.00991,0,0.0448,0.579,173.934,275987,0
4ROTEqZbUtCkXdSJXh3ctr,I Kissed A Girl,Katy Perry,37,2IKALqf7an1mDR7eGupCGr,One Of The Boys,6/17/2008,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,179640,0
1CZOrmHUUjeDP7N2B4Ba6S,Bad Romance,Lady Gaga,26,4Rt6psVqmhnvrZLEoHocb6,The Fame Monster (Explicit Version),1/1/2009,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24E-05,0.0842,0.714,119.001,294573,0
4bFmYoDdKT3HqSroMmRbGV,Photograph - Felix Jaehn Remix,Ed Sheeran,53,5jBBJP31P5ZMdWxo2OKaYt,Photograph (Felix Jaehn Remix),6/18/2015,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.726,0.697,4,-6.257,1,0.0404,0.0997,0.00733,0.0823,0.54,120.004,202586,1
3UfDcJGcGthaVIyBMvydQx,Use Somebody (Classic Bonus Track) - Armin van Buuren Rework,Laura Jansen,25,2kUuPkL4CiQSBbLkTUmbhq,Trance Anthems Top 60,6/28/2013,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.392,0.838,2,-4.825,1,0.0333,0.0151,0.842,0.0827,0.0465,135.99,233227,0
4ReKC7WcYUHpPtXLqC7u0F,I Really Like You - Blasterjaxx Remix,Carly Rae Jepsen,0,1oVfGeM0JjylQeznBSykTo,I Really Like You (Remixes),4/24/2015,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.606,0.773,2,-6.665,0,0.0397,0.0415,0.000714,0.0968,0.529,128.007,215626,0
04o1cc3SZKXhAGFugDUHMx,Ocean Drive - Michael Calfan Remix,Duke Dumont,1,5tkzAZ2p0ZgPf8a2G8VVY8,Ocean Drive (Remixes),8/31/2015,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.755,0.698,8,-6.85,0,0.0483,0.0566,0.0166,0.112,0.81,122.984,285000,1
2mQ7KmAI8gFLH3baaDXc6o,How Deep Is Your Love - DJ Snake Remix,Calvin Harris,45,1cw6QYNgIoZ4vEPD2lqVYk,How Deep Is Your Love (DJ Snake Remix),8/28/2015,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.616,0.903,9,-0.475,1,0.0938,0.015,0.00102,0.141,0.446,149.93,222400,1
4OgmLJAMPDrT3Tc52iaw7Q,Higher Place - Bassjackers Remix,Dimitri Vegas & Like Mike,18,5Sv4IVbTyNbXPOhzI3qrby,Higher Place (Remixes),8/28/2015,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.677,0.696,4,-3.513,0,0.173,0.00435,0.233,0.402,0.2,128,288765,1
63OshgWbxCtI1WHb5C0Txd,Work - R3hab Remix,Rihanna,52,4zuZnAmDCk2FIl8ZfvvmoD,Work (Remixes),3/18/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.706,0.804,1,-5.378,0,0.0601,0.0125,0,0.332,0.211,100.052,219400,0
7vfWgVGiLgnGbInU5lvSQg,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,17,31VgmdtmYLMb31XhP3RPVc,I Took A Pill In Ibiza (Seeb Remix),7/24/2015,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.673,0.79,7,-4.663,0,0.0893,0.037,9.95E-06,0.0875,0.705,102.013,199227,1
4mEPquRcjE0gTFoylj2b5v,Stitches - Seeb Remix,Shawn Mendes,54,5IyE2Ev9TrJr2eFfI7OMeV,Stitches (Seeb Remix),10/16/2015,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.599,0.722,1,-4.032,1,0.0934,0.0256,0,0.0896,0.557,102.147,167093,0
4GMMwFXKjtBeTo8VwhkmEw,Kiss It Better - R3hab Remix,Rihanna,1,4S3RkqoL0k5MKpJJtffWZz,Kiss It Better (Dance Remix),6/1/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.728,0.738,3,-3.939,0,0.0455,0.0505,0,0.104,0.458,102,184200,0
6kugAiBi0pt4KmV2ny636K,Player - Jai Wolf Remix,Tinashe,25,5hvTahfMuPpksJfjULtwoQ,Player (Remixes),2/5/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.582,0.872,4,-0.936,0,0.0462,0.0654,0.000182,0.0436,0.196,106.038,247925,0
7wq03S8As2bkB6dSnXd63j,Needed Me - R3hab Remix,Rihanna,44,0ChgauPLhVNRJB9lb1lWrB,Needed Me (Dance Remix),6/1/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.659,0.683,7,-5.485,0,0.0488,0.00835,0,0.625,0.278,99.987,199360,0
0ZdJ0MBlyrwvuLNtv3cbKM,Blame (feat. John Newman) - R3HAB Club Remix,Calvin Harris,32,5X3IU4MDu4t0ErDR4VrPBW,Blame (Remixes) (feat. John Newman),11/10/2014,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.684,0.858,0,-4.001,0,0.132,0.00897,0,0.376,0.164,127.995,260667,1
1X4l0BRQfy7K3VkUATgwro,Summer - R3hab & Ummet Ozcan Remix,Calvin Harris,37,6wN6Mts7jYDFjzMG5m3fM8,Summer (Remixes),6/20/2014,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.693,0.918,11,-6.403,1,0.0637,0.0259,0.19,0.514,0.153,128.008,280867,1
4z28iMiVbMlWYZhngR88vW,I Will Never Let You Down - R3hab Remix,Rita Ora,32,3bRsgcfGplaPR0gvzqqTTB,I Will Never Let You Down (Remixes),5/11/2014,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.712,0.746,4,-4.022,1,0.0927,0.00324,5.60E-06,0.0655,0.394,127.994,251333,0
1GJLqaSf3YAHzHlnrFjeCS,This Is What You Came For - Dillon Francis Remix,Calvin Harris,0,6ge4fGvdDS4VGR0tl8VJx1,This Is What You Came For (Remixes),6/17/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.681,0.915,9,-2.862,0,0.0476,0.0137,0.000602,0.127,0.474,139.978,223000,1
5F65SKdHWD9l4Nl4kgMcWG,Outside - Hardwell Remix,Calvin Harris,38,3SeFkF7fa4RNRxfH4DSvoS,Outside (Remixes),4/10/2015,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.512,0.986,2,-3.04,0,0.0387,0.000678,0.00357,0.0463,0.167,127.997,296240,1
1mzGywacjpeik00PVLBPpF,All of Me (Tiësto's Birthday Treatment Remix) - Radio Edit,John Legend,64,4c2rSdHI9WUXn0zyXoWtbB,All of Me (Tiësto's Birthday Treatment Remix) [Radio Edit],2/25/2014,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.606,0.72,5,-6.253,0,0.0283,0.000151,0.00165,0.0745,0.179,127.986,251613,0
18l9dai8PHPKp0MzR73toP,Clarity - Tiësto Remix,Zedd,1,4WGxTGkyuhM6sKj3QbhHnd,"Club Life, Vol. 3 - Stockholm (Spotify Exclusive)",6/11/2013,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.591,0.924,5,-4.724,0,0.0465,0.00231,0.00435,0.391,0.274,128.174,322107,1
560bmVbJ73hE75bunZ8SNa,Stay The Night - Tiesto's Club Life Remix,Zedd,30,7iC7iQaeRrG33H6VInfl00,Clarity (Deluxe),1/1/2014,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.619,0.835,5,-2.992,0,0.0272,0.00574,0.00736,0.602,0.331,128,322067,1
1KWrQXjHUvVUwjTypwDD2S,Damn Daniel - Radio Mix,Bombs Away,39,5JoTcJ5AuSO19ZgPSfNsHl,Damn Daniel (Bombs Away Remix),3/4/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.71,0.964,1,-1.257,0,0.0502,0.0314,0.0145,0.294,0.72,128.068,163000,1
1VynpqrTbP74RZVIFeKFcJ,Hands To Myself - Fareoh Remix,Selena Gomez,0,6tZfC7IZxdknIMTsO0eQUV,Hands To Myself (Remixes),3/4/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.702,0.736,8,-3.937,1,0.0338,0.000645,0.0299,0.263,0.0851,111.013,181093,0
6UYLBu0R2EIMPdGlT7bv28,Heroes (we could be) - Jai Wolf Remix,Alesso,0,0rzWZZ3EYQBxfHyKK9o7Cz,Heroes (we could be) [The Remixes],12/8/2014,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.629,0.883,9,-2.573,0,0.0415,0.331,3.18E-05,0.0922,0.23,140.044,205720,1
7mQKKSqxpQD11s4Tf0tIhK,Circus - Diplo Circus Remix,Britney Spears,31,5Zq0MLvJyHt5guyyyUGKkt,Circus - Remix EP,2/20/2009,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.826,0.693,11,-5.947,0,0.161,0.0307,0.272,0.0891,0.451,125.009,265187,0
2fzly0v7ndY7NydVFBE2E0,All Hands On Deck - Giraffage Remix,Tinashe,39,6tYwzPFm9rmqQYTLQwfQTC,All Hands On Deck (Giraffage Remix),5/4/2015,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.813,0.592,3,-7.733,1,0.0417,0.00332,0.000301,0.125,0.606,113.997,191511,0
73TU1voolT9RHWGLOHyM0J,Titanium (feat. Sia) - Alesso Remix,David Guetta,46,7tmMk6qGP9CmHOkJWEtsdU,Titanium (feat. Sia),12/9/2011,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.696,0.652,0,-6.826,0,0.0461,0.00326,0.67,0.0894,0.13,125.981,403810,0
62luj74AgGkT6sKGqTckdU,Catch & Release (Alex Adair Remix),Matt Simons,22,3QFpKHfJtvNi3gWcJc7A85,Catch & Release (Alex Adair Remix),1/22/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.84,0.703,1,-8.985,0,0.166,0.0125,1.17E-05,0.0684,0.465,115.991,184138,1
7aLWpKQuCPpoI6Or8WJnzd,Get Closer,Clairmont,0,2guCo7p8TvpdvXxhKr3bzL,Get Closer,6/13/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.473,0.553,0,-11.759,1,0.337,0.193,0.22,0.327,0.421,123.532,193770,0
2TA9nZUGyYjR3Fd0CrPFot,We Don't Talk Anymore - Junge Junge Remix,Charlie Puth,5,451th53X3xx4uloGFx9xZl,We Don't Talk Anymore (Junge Junge Remix),7/22/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.832,0.523,1,-9.027,0,0.0992,0.00997,0.00425,0.109,0.879,118.005,256794,0
3movM7HeDSPPURaOARtqhl,Perfect Strangers - Pedro Carrilho Remix,Jonas Blue,0,0pAGaxVUlbP0p4PEBXFRPR,Perfect Strangers (Remixes),7/22/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.694,0.816,10,-5.124,0,0.0374,0.0387,6.31E-06,0.287,0.544,126.025,274336,0
1HR4WnFOfmKR0Xk5bT3vGM,Should’ve Been Us - Lost Kings Remix,Tori Kelly,0,0r15PCc5pURssHPqIAFkOZ,Should’ve Been Us (Remixes),10/16/2015,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.712,0.902,6,-2.909,0,0.0487,0.357,0.0849,0.244,0.854,110.031,193760,0
3cg2Hduob1KxRe4N56rhuc,Young And Beautiful [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix Radio Edit,Lana Del Rey,36,00EOQfdcSXeO6z4kVDDR5o,Young And Beautiful [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix Radio Edit),10/29/2013,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.551,0.874,11,-4.559,0,0.0496,0.0427,0.00129,0.396,0.421,125.985,227115,0
1kLKGEKMyhY3jP8ka87NgD,Beautiful Now - Marshmello Remix,Zedd,0,7kZO2N5M2TxAZQJ6cJDFHy,Beautiful Now (Remixes),7/10/2015,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.668,0.928,11,-3.114,0,0.0303,0.0133,5.89E-05,0.0816,0.669,140.065,196040,1
0WchT001t5zRk7u9YYNzhQ,Love Yourself - Will Prime Remix,Will Prime,43,6t0jjoLuclddwp8fnqDr1G,Love Yourself (Will Prime Remix),4/14/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.539,0.64,4,-6.602,1,0.0464,0.24,3.82E-05,0.491,0.378,128.037,281287,0
7Drho95MhTBx5JRbk7ykVs,California King Bed - Bassjackers Radio,Rihanna,0,2JZmLW79Mq4OLy7i2LIvOl,California King Bed (Remixes),7/15/2011,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.589,0.821,7,-3.385,1,0.0413,0.000318,0.0477,0.39,0.159,127.986,199053,0
7azHpw0rPAouWya981SjGY,I Bet - R3hab Remix,Ciara,29,1vxEYHEzZI2l1AyZOtVHKJ,Jackie (Deluxe),5/1/2015,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.591,0.655,3,-6.332,1,0.0731,0.0263,0,0.0572,0.226,127.904,209520,0
4JAy3D5VimWbHJ7tBQEUQU,Cold Water (feat. Justin Bieber & MØ) - Lost Frequencies Remix,Major Lazer,30,484zZTBhfQoZp8tkjdVGmB,Cold Water (feat. Justin Bieber & MØ) [Remixes],9/9/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.709,0.542,2,-9.056,1,0.0381,0.184,0.0005,0.0852,0.474,114.955,236304,1
6c2nLvohQqC63ntHzvWtqL,Into You - 3LAU Remix,Ariana Grande,2,21YNupvtAUB1q82MB6NUrJ,Into You (3LAU Remix),8/19/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.617,0.803,2,-5.619,1,0.155,0.0188,0.00136,0.183,0.249,126.249,197147,0
6ednU64Ls0iVT97s2fbNB1,Superlove - FTampa Remix,Tinashe,20,2xbXciaeKylZrFl26YglZV,Superlove (The Remixes),9/9/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.545,0.784,5,-5.407,0,0.0391,0.154,0,0.273,0.641,139.97,178367,0
0PwPkm93L2dbWWmboTVwpq,Treat You Better - Ashworth Remix,Shawn Mendes,2,00N0PKZnGha0hFnUF6IZ5k,Treat You Better (Ashworth Remix),8/16/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.704,0.627,1,-6.724,1,0.0586,0.201,0,0.102,0.601,92.919,232667,0
014J7jX1wSv0manSdRnveo,Dancing On My Own - Tiësto Remix,Calum Scott,9,7vGzSetTlpBFG31tGWInEh,Dancing On My Own (Tiësto Remix),7/8/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.608,0.648,1,-5.569,1,0.036,0.0194,0.00104,0.0897,0.114,121.96,224392,1
720IIHD0NvNfDURgWSB3rP,Say You Won't Let Go - Luca Schreiner Remix,James Arthur,54,7vXaIbolfjJtxuEPLBnEwd,Say You Won't Let Go (Luca Schreiner Remix),10/21/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.764,0.809,10,-4.256,1,0.111,0.125,2.02E-06,0.0678,0.586,105.002,204707,0
5H7CwzYZ60e7w69tX4ivQN,Shape of You - Galantis Remix,Ed Sheeran,51,6K5S3fWJ6logqsusWVaJUG,Shape of You (Galantis Remix),2/10/2017,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.838,0.765,1,-2.332,0,0.0462,0.0514,0.00021,0.0297,0.905,100.021,195988,1
6gXTlkZQjtNo5j3Kp86H4G,I Would Like - R3hab Remix,Zara Larsson,49,74jAjZr6wn5MdqUSVi5ump,I Would Like (R3hab Remix),12/23/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.672,0.763,2,-3.864,0,0.0565,0.0728,0,0.135,0.318,139.94,147000,0
2sp1QtoKfxJaSlsu8NOLTn,In The Name Of Love - The Him Remix,Martin Garrix,50,1WSShu5SDgRFWR9ZXImKLM,In The Name Of Love Remixes,11/11/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.642,0.864,7,-3.657,1,0.0379,0.0455,1.98E-06,0.081,0.564,125.088,209280,0
09yLdUZdymzX8iocIUxem5,Side To Side - Slushii Remix,Ariana Grande,0,5MNFd05J5NuroPkiijOYeR,Side To Side (Remixes),2/3/2017,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.554,0.867,6,-2.79,0,0.053,0.095,5.83E-05,0.102,0.418,150.066,202440,0
0pdeEwJuUMcBfmoeAMktcf,My Way - Tiësto Remix,Calvin Harris,39,0OJJQtF8scMROCTLFOzYGs,My Way (Tiësto Remix),11/4/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.698,0.867,2,-5.033,1,0.0404,0.0546,0.154,0.0744,0.468,125.976,222867,1
6CSoHvIEGzlS4hl8hzB9L7,It's Gotta Be You - Toby Green Remix,Isaiah,35,0fI04BfhwROUn6N4oU9jlm,It's Gotta Be You (Remixes),3/31/2017,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.647,0.827,8,-4.163,1,0.0519,0.0158,0.000208,0.429,0.573,102.017,217981,0
0GGVNLSXv3uaN0GrXvDsOC,Shed a Light - Acoustic Version,Robin Schulz,44,65h91TpH6k56OdninmMeov,Shed A Light (The Remixes Part 2),2/24/2017,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.543,0.601,8,-8.434,1,0.0415,0.291,0,0.0695,0.486,121.763,199120,0
2wINoRCKEZtA4CuLLwP86J,Colors - Audien Remix,Halsey,2,5g80A2GoF9f7OC2rBjhnbe,Complementary Colors,4/22/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.654,0.887,1,-1.998,1,0.115,0.0588,0.000103,0.0849,0.691,134.998,270222,1
5pOCxpmhVPYmJqny2LWsDT,Scared To Be Lonely - DubVision Remix,Martin Garrix,44,5dwSRV6U5oyxplujp17RQQ,Scared To Be Lonely Remixes Vol. 1,3/17/2017,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.669,0.844,1,-3.774,0,0.122,0.222,0,0.219,0.266,127.067,190866,0
0BLR0gzwIbPJlI5y2BUGYZ,Ghost - Lost Kings Remix,Halsey,1,0w2bap7LymZYfMzluwao9D,Room 93: The Remixes,3/3/2015,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.701,0.852,0,-4.908,1,0.0339,0.423,0.00474,0.202,0.433,104.988,189267,1
62V2Wdw9YsFRXYy3SR4Gtp,Scars To Your Beautiful - NOTD Remix,Alessia Cara,1,6hCL37zhty1HQTuMj4TKYF,Scars To Your Beautiful (Remixes),10/21/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.677,0.826,0,-4.88,1,0.0474,0.0139,1.91E-06,0.109,0.167,101.992,199560,1
5WOLZP8KrXiupBjG1SSN5U,Love Me Now - Dave Audé Remix Radio Edit,John Legend,38,2CFZOjwtV7B6XzULEwIdHN,Love Me Now (Remixes),12/1/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.595,0.841,8,-4.24,1,0.0796,0.0322,0,0.0847,0.761,124.973,219107,0
28Wu2b54s7TPn0o8xSteeQ,Kill Em With Kindness - Felix Cartal Remix,Selena Gomez,0,30XPPm07SFKMxcSmHrpmHu,Kill Em With Kindness (Remixes),6/24/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.679,0.774,10,-2.886,0,0.0365,0.00404,5.48E-06,0.253,0.503,121.97,196293,0
